"","CELLCODE","maxm2LAU2","COMMUNE","m2_sh_of_LAU2","Pop2021EU","SumPop2021EU","Pop2021EU_sh_of_LAU2","SumSurf2012_m2","SumSurf2018_m2","LAU2Surf2012_m2","LAU2Surf2018_m2","Urban2012_sh_of_LAU2","Urban2018_sh_of_LAU2","artifLand_capita18"
"2022","1kmE4028N2986","0806","Lac de la Haute Sûre",0.0175438596491228,0,2224,0,0,0,547635.834790329,576001.985106738,0,0,NA
"2039","1kmE4028N2987","0806","Lac de la Haute Sûre",0.0175438596491228,0,2224,0,0,0,547635.834790329,576001.985106738,0,0,NA
"1941","1kmE4028N2988","0804","Goesdorf",0.0344827586206897,0,1622,0,0,0,416573.348247462,436367.942654065,0,0,NA
"2093","1kmE4028N2989","0807","Wiltz",0.025,0,7730,0,0,0,925477.490391139,937479.646440721,0,0,NA
"2085","1kmE4028N2990","0807","Wiltz",0.025,177,7730,0.0228978007761966,43673.6016681883,43673.6016681883,925477.490391139,937479.646440721,0.0471903445752423,0.0465861865204237,246.743512249652
"2092","1kmE4028N2991","0807","Wiltz",0.025,853,7730,0.110349288486417,97638.5205530781,97638.5205530781,925477.490391139,937479.646440721,0.105500697279858,0.104150016401718,114.464854106774
"2087","1kmE4028N2992","0807","Wiltz",0.025,1137,7730,0.147089262613195,87479.2431703839,87479.2431703839,925477.490391139,937479.646440721,0.0945233612687999,0.0933132185882773,76.9386483468636
"2057","1kmE4028N2993","0807","Wiltz",0.025,12,7730,0.00155239327296248,2384.1619939752,2384.1619939752,925477.490391139,937479.646440721,0.00257614260609144,0.00254316134011764,198.6801661646
"2071","1kmE4028N2994","0807","Wiltz",0.025,0,7730,0,0,0,925477.490391139,937479.646440721,0,0,NA
"2078","1kmE4028N2995","0807","Wiltz",0.025,0,7730,0,0,0,925477.490391139,937479.646440721,0,0,NA
"1066","1kmE4028N2996","0502","Wincrange",0.0078125,0,4906,0,0,0,1558697.10194439,1581510.18260618,0,0,NA
"1058","1kmE4028N2997","0502","Wincrange",0.0078125,91,4906,0.0185487158581329,36922.8458349952,37878.9154760354,1558697.10194439,1581510.18260618,0.0236882751555359,0.0239511043891064,416.251818417972
"1084","1kmE4028N2998","0502","Wincrange",0.0078125,59,4906,0.0120260905014268,14650.4805970859,14650.4805970859,1558697.10194439,1581510.18260618,0.00939918383039923,0.009263601814402,248.313230459083
"1065","1kmE4028N2999","0502","Wincrange",0.0078125,0,4906,0,0,0,1558697.10194439,1581510.18260618,0,0,NA
"1064","1kmE4028N3000","0502","Wincrange",0.0078125,0,4906,0,0,0,1558697.10194439,1581510.18260618,0,0,NA
"1152","1kmE4028N3001","0502","Wincrange",0.0078125,216,4906,0.044027721157766,91916.3770851243,91916.3770851074,1558697.10194439,1581510.18260618,0.058970005763444,0.0581193710265195,425.538782801423
"1131","1kmE4028N3002","0502","Wincrange",0.0078125,3,4906,0.000611496127191194,607.377658874774,607.377658874774,1558697.10194439,1581510.18260618,0.000389670102110989,0.000384049161083409,202.459219624925
"1145","1kmE4028N3003","0502","Wincrange",0.0078125,0,4906,0,0,0,1558697.10194439,1581510.18260618,0,0,NA
"1146","1kmE4028N3004","0502","Wincrange",0.0078125,0,4906,0,0,0,1558697.10194439,1581510.18260618,0,0,NA
"1147","1kmE4028N3005","0502","Wincrange",0.0078125,0,4906,0,0,0,1558697.10194439,1581510.18260618,0,0,NA
"1135","1kmE4028N3006","0502","Wincrange",0.0078125,33,4906,0.00672645739910314,28010.9980561073,32790.3582345293,1558697.10194439,1581510.18260618,0.0179707770170132,0.0207335738935893,993.64721922816
"1149","1kmE4028N3007","0502","Wincrange",0.0078125,5,4906,0.00101916021198532,0,0,1558697.10194439,1581510.18260618,0,0,0
"1150","1kmE4028N3008","0502","Wincrange",0.0078125,0,4906,0,0,0,1558697.10194439,1581510.18260618,0,0,NA
"1160","1kmE4028N3009","0502","Wincrange",0.0078125,0,4906,0,0,0,1558697.10194439,1581510.18260618,0,0,NA
"460","1kmE4029N2934","0212","Rumelange",0.0909090909090909,0,7652,0,0,0,374892.2582208,374892.2582208,0,0,NA
"307","1kmE4029N2935","0204","Esch-sur-Alzette",0.0625,0,37827,0,0,0,1702425.81943584,1711377.07387983,0,0,NA
"294","1kmE4029N2936","0204","Esch-sur-Alzette",0.0625,0,37827,0,0,0,1702425.81943584,1711377.07387983,0,0,NA
"299","1kmE4029N2937","0204","Esch-sur-Alzette",0.0625,3,37827,7.93084304861607e-05,0,0,1702425.81943584,1711377.07387983,0,0,0
"293","1kmE4029N2938","0204","Esch-sur-Alzette",0.0625,6258,37827,0.165437385994131,148026.579292544,148026.579292544,1702425.81943584,1711377.07387983,0.0869503843295785,0.0864955955948124,23.6539755980415
"298","1kmE4029N2939","0204","Esch-sur-Alzette",0.0625,11196,37827,0.295979062574352,509669.861833043,509669.861833043,1702425.81943584,1711377.07387983,0.299378602000962,0.297812720301073,45.5224956978423
"296","1kmE4029N2940","0204","Esch-sur-Alzette",0.0625,5796,37827,0.153223887699262,375904.097544151,384855.351987636,1702425.81943584,1711377.07387983,0.220804979137782,0.224880511642672,66.4001642490745
"371","1kmE4029N2941","0208","Mondercange",0.0454545454545455,293,8986,0.0326062764300022,15759.3622375989,15759.3622375989,1222144.38776929,1242113.43961874,0.0128948448279206,0.0126875386216224,53.786219240952
"483","1kmE4029N2942","0213","Sanem",0.0384615384615385,215,19437,0.0110613777846375,37245.0076476299,37245.0076476299,2072638.76778566,2074577.53277314,0.0179698499451601,0.017953056494275,173.232593709907
"379","1kmE4029N2943","0208","Mondercange",0.0454545454545455,0,8986,0,0,0,1222144.38776929,1242113.43961874,0,0,NA
"383","1kmE4029N2944","0208","Mondercange",0.0454545454545455,0,8986,0,0,0,1222144.38776929,1242113.43961874,0,0,NA
"411","1kmE4029N2945","0210","Reckange-sur-Mess",0.0476190476190476,2,2661,0.000751597143930853,0,0,447003.804835063,469866.682749255,0,0,0
"418","1kmE4029N2946","0210","Reckange-sur-Mess",0.0476190476190476,14,2661,0.00526118000751597,3087.87556526382,3087.87556526382,447003.804835063,469866.682749255,0.00690794022749582,0.00657181213019029,220.562540375987
"409","1kmE4029N2947","0210","Reckange-sur-Mess",0.0476190476190476,5,2661,0.00187899285982713,0,0,447003.804835063,469866.682749255,0,0,0
"5","1kmE4029N2948","0101","Dippach",0.0555555555555556,270,4648,0.0580895008605852,45220.4411461072,45220.4411461072,618335.568723655,636180.218614916,0.0731325245278216,0.0710811808084204,167.483115355953
"10","1kmE4029N2949","0101","Dippach",0.0555555555555556,467,4648,0.100473321858864,45046.7344812895,51475.8915036579,618335.568723655,636180.218614916,0.0728515983226928,0.080914008322564,110.226748401837
"18","1kmE4029N2950","0101","Dippach",0.0555555555555556,0,4648,0,0,0,618335.568723655,636180.218614916,0,0,NA
"25","1kmE4029N2951","0102","Garnich",0.0476190476190476,0,2034,0,0,0,363941.272517277,366793.346299885,0,0,NA
"33","1kmE4029N2952","0102","Garnich",0.0476190476190476,17,2034,0.00835791543756145,0,0,363941.272517277,366793.346299885,0,0,0
"37","1kmE4029N2953","0102","Garnich",0.0476190476190476,0,2034,0,0,0,363941.272517277,366793.346299885,0,0,NA
"32","1kmE4029N2954","0102","Garnich",0.0476190476190476,0,2034,0,0,0,363941.272517277,366793.346299885,0,0,NA
"176","1kmE4029N2955","0108","Mamer",0.0357142857142857,0,10296,0,0,0,1253208.35211012,1379150.22030996,0,0,NA
"152","1kmE4029N2956","0106","Koerich",0.0555555555555556,46,2668,0.0172413793103448,2805.95180928074,2805.95180928074,444223.251788237,451907.05010837,0.00631653520608224,0.00620913484002485,60.9989523756682
"163","1kmE4029N2957","0106","Koerich",0.0555555555555556,0,2668,0,0,0,444223.251788237,451907.05010837,0,0,NA
"158","1kmE4029N2958","0106","Koerich",0.0555555555555556,448,2668,0.16791604197901,62851.6250601386,63509.205964482,444223.251788237,451907.05010837,0.141486571914295,0.140535992853513,141.761620456433
"160","1kmE4029N2959","0106","Koerich",0.0555555555555556,20,2668,0.00749625187406297,3380.86612733509,3380.86612733509,444223.251788237,451907.05010837,0.00761073652431585,0.00748133078809976,169.043306366755
"157","1kmE4029N2960","0106","Koerich",0.0555555555555556,0,2668,0,0,0,444223.251788237,451907.05010837,0,0,NA
"52","1kmE4029N2961","0103","Habscht",0.0263157894736842,27,5097,0.00529723366686286,4109.58303651325,4109.58303651325,634055.409615732,660103.363715239,0.00648142571483438,0.00622566595234937,152.206779130121
"66","1kmE4029N2962","0103","Habscht",0.0263157894736842,117,5097,0.0229546792230724,18268.6483265243,18268.6483265243,634055.409615732,660103.363715239,0.0288123846109854,0.0276754358949233,156.142293389097
"47","1kmE4029N2963","0103","Habscht",0.0263157894736842,0,5097,0,0,0,634055.409615732,660103.363715239,0,0,NA
"1782","1kmE4029N2964","0707","Saeul",0.0625,114,962,0.118503118503119,8133.05054736286,8133.05054736286,157983.645165488,163008.652340316,0.0514803322764423,0.0498933671961371,71.3425486610778
"1787","1kmE4029N2965","0707","Saeul",0.0625,9,962,0.00935550935550936,2002.63208849207,2002.63208849207,157983.645165488,163008.652340316,0.0126761987697797,0.012285434298979,222.514676499118
"1779","1kmE4029N2966","0707","Saeul",0.0625,0,962,0,0,0,157983.645165488,163008.652340316,0,0,NA
"1798","1kmE4029N2967","0708","Useldange",0.0454545454545455,178,2015,0.0883374689826303,31240.3693068996,31240.3693068996,364772.614366263,402534.082033576,0.0856434065401949,0.077609252734763,175.507692735391
"1797","1kmE4029N2968","0708","Useldange",0.0454545454545455,15,2015,0.00744416873449132,6506.40001463508,6506.40001463508,364772.614366263,402534.082033576,0.0178368653741701,0.0161636003137056,433.760000975672
"1801","1kmE4029N2969","0708","Useldange",0.0454545454545455,0,2015,0,0,0,364772.614366263,402534.082033576,0,0,NA
"1802","1kmE4029N2970","0708","Useldange",0.0454545454545455,503,2015,0.249627791563275,85156.460749449,91568.4964622753,364772.614366263,402534.082033576,0.233450805777718,0.227480108018872,182.044724577088
"1799","1kmE4029N2971","0708","Useldange",0.0454545454545455,3,2015,0.00148883374689826,802.328702233173,802.328702233173,364772.614366263,402534.082033576,0.00219953107945644,0.00199319445990725,267.442900744391
"1602","1kmE4029N2972","0702","Préizerdaul",0.0666666666666667,342,1768,0.193438914027149,47760.799648981,54481.7994596951,250364.298867124,258787.444832737,0.190765216387058,0.210527212766866,159.303507192091
"1601","1kmE4029N2973","0702","Préizerdaul",0.0666666666666667,131,1768,0.0740950226244344,20227.4923957102,20227.4923957743,250364.298867124,258787.444832737,0.0807922394975554,0.0781625724109142,154.40833889904
"1600","1kmE4029N2974","0702","Préizerdaul",0.0666666666666667,0,1768,0,0,0,250364.298867124,258787.444832737,0,0,NA
"1729","1kmE4029N2975","0705","Grosbous",0.0476190476190476,9,1137,0.0079155672823219,0,0,172296.955583732,184484.374356039,0,0,0
"1740","1kmE4029N2976","0705","Grosbous",0.0476190476190476,0,1137,0,0,0,172296.955583732,184484.374356039,0,0,NA
"1744","1kmE4029N2977","0705","Grosbous",0.0476190476190476,0,1137,0,0,0,172296.955583732,184484.374356039,0,0,NA
"1728","1kmE4029N2978","0705","Grosbous",0.0476190476190476,0,1137,0,0,0,172296.955583732,184484.374356039,0,0,NA
"1738","1kmE4029N2979","0705","Grosbous",0.0476190476190476,15,1137,0.0131926121372032,0,0,172296.955583732,184484.374356039,0,0,0
"1725","1kmE4029N2980","0705","Grosbous",0.0476190476190476,0,1137,0,0,0,172296.955583732,184484.374356039,0,0,NA
"1896","1kmE4029N2981","0802","Esch-sur-Sûre",0.0204081632653061,18,2924,0.00615595075239398,6354.29317740276,6354.29317740276,649145.449597266,686832.916508218,0.00978870479850858,0.00925158510123144,353.016287633487
"1919","1kmE4029N2982","0802","Esch-sur-Sûre",0.0204081632653061,478,2924,0.163474692202462,101135.422388927,105742.126109889,649145.449597266,686832.916508218,0.15579778376583,0.153956113005576,221.217837049977
"1892","1kmE4029N2983","0802","Esch-sur-Sûre",0.0204081632653061,0,2924,0,1129.00083923005,1129.00083923065,649145.449597266,686832.916508218,0.00173921089631066,0.00164377800203631,Inf
"1906","1kmE4029N2984","0802","Esch-sur-Sûre",0.0204081632653061,0,2924,0,0,0,649145.449597266,686832.916508218,0,0,NA
"1916","1kmE4029N2985","0802","Esch-sur-Sûre",0.0204081632653061,375,2924,0.128248974008208,53648.7862243409,53648.7862243409,649145.449597266,686832.916508218,0.0826452473134102,0.0781103889095552,143.063429931576
"1999","1kmE4029N2986","0806","Lac de la Haute Sûre",0.0175438596491228,0,2224,0,0,0,547635.834790329,576001.985106738,0,0,NA
"1998","1kmE4029N2987","0806","Lac de la Haute Sûre",0.0175438596491228,12,2224,0.00539568345323741,2444.4122780215,2444.4122780215,547635.834790329,576001.985106738,0.00446357254717888,0.00424375669047135,203.701023168458
"1954","1kmE4029N2988","0804","Goesdorf",0.0344827586206897,174,1622,0.107274969173859,28104.3478608619,28104.3478608619,416573.348247462,436367.942654065,0.0674655447332333,0.0644051615935085,161.519240579666
"2066","1kmE4029N2989","0807","Wiltz",0.025,0,7730,0,0,0,925477.490391139,937479.646440721,0,0,NA
"2065","1kmE4029N2990","0807","Wiltz",0.025,21,7730,0.00271668822768435,9088.89173112288,9088.89173112288,925477.490391139,937479.646440721,0.00982075936528894,0.00969502833008716,432.804368148709
"2079","1kmE4029N2991","0807","Wiltz",0.025,2164,7730,0.279948253557568,242318.018709265,247942.115237498,925477.490391139,937479.646440721,0.261830267321632,0.264477331512045,114.575838834333
"2090","1kmE4029N2992","0807","Wiltz",0.025,1861,7730,0.240750323415265,197765.665013323,197765.665013354,925477.490391139,937479.646440721,0.213690410697877,0.210954622603489,106.268492753011
"2094","1kmE4029N2993","0807","Wiltz",0.025,0,7730,0,0,0,925477.490391139,937479.646440721,0,0,NA
"2089","1kmE4029N2994","0807","Wiltz",0.025,0,7730,0,0,0,925477.490391139,937479.646440721,0,0,NA
"2061","1kmE4029N2995","0807","Wiltz",0.025,0,7730,0,0,0,925477.490391139,937479.646440721,0,0,NA
"2088","1kmE4029N2996","0807","Wiltz",0.025,0,7730,0,0,0,925477.490391139,937479.646440721,0,0,NA
"2091","1kmE4029N2997","0807","Wiltz",0.025,0,7730,0,0,0,925477.490391139,937479.646440721,0,0,NA
"1107","1kmE4029N2998","0502","Wincrange",0.0078125,0,4906,0,0,0,1558697.10194439,1581510.18260618,0,0,NA
"1123","1kmE4029N2999","0502","Wincrange",0.0078125,0,4906,0,0,0,1558697.10194439,1581510.18260618,0,0,NA
"1086","1kmE4029N3000","0502","Wincrange",0.0078125,216,4906,0.044027721157766,75162.9896122693,75162.9896122799,1558697.10194439,1581510.18260618,0.0482216779119609,0.0475260864197651,347.976803760555
"1063","1kmE4029N3001","0502","Wincrange",0.0078125,41,4906,0.00835711373827966,21768.4981317236,21768.4981317236,1558697.10194439,1581510.18260618,0.0139658296051032,0.0137643743120586,530.938978822527
"1060","1kmE4029N3002","0502","Wincrange",0.0078125,0,4906,0,182.996406374592,182.996406374592,1558697.10194439,1581510.18260618,0.000117403443007826,0.000115709913465768,Inf
"1090","1kmE4029N3003","0502","Wincrange",0.0078125,1,4906,0.000203832042397065,0,0,1558697.10194439,1581510.18260618,0,0,0
"1127","1kmE4029N3004","0502","Wincrange",0.0078125,2,4906,0.00040766408479413,0,0,1558697.10194439,1581510.18260618,0,0,0
"1141","1kmE4029N3005","0502","Wincrange",0.0078125,0,4906,0,0,0,1558697.10194439,1581510.18260618,0,0,NA
"1142","1kmE4029N3006","0502","Wincrange",0.0078125,226,4906,0.0460660415817366,83683.2129337697,83683.212933773,1558697.10194439,1581510.18260618,0.0536879248889212,0.052913483488213,370.279703246783
"1130","1kmE4029N3007","0502","Wincrange",0.0078125,282,4906,0.0574806359559723,167762.682622434,167762.682622434,1558697.10194439,1581510.18260618,0.107630072842991,0.106077522906604,594.903129866789
"1105","1kmE4029N3008","0502","Wincrange",0.0078125,0,4906,0,781.496181534883,781.496181534883,1558697.10194439,1581510.18260618,0.000501377837015291,0.000494145526301354,Inf
"1119","1kmE4029N3009","0502","Wincrange",0.0078125,0,4906,0,0,0,1558697.10194439,1581510.18260618,0,0,NA
"456","1kmE4030N2934","0212","Rumelange",0.0909090909090909,0,7652,0,0,0,374892.2582208,374892.2582208,0,0,NA
"452","1kmE4030N2935","0212","Rumelange",0.0909090909090909,0,7652,0,0,0,374892.2582208,374892.2582208,0,0,NA
"301","1kmE4030N2936","0204","Esch-sur-Alzette",0.0625,0,37827,0,0,0,1702425.81943584,1711377.07387983,0,0,NA
"304","1kmE4030N2937","0204","Esch-sur-Alzette",0.0625,3,37827,7.93084304861607e-05,0,0,1702425.81943584,1711377.07387983,0,0,0
"300","1kmE4030N2938","0204","Esch-sur-Alzette",0.0625,650,37827,0.0171834932720015,34886.1878719998,34886.1878719982,1702425.81943584,1711377.07387983,0.0204920458052972,0.020384863397117,53.6710582646126
"302","1kmE4030N2939","0204","Esch-sur-Alzette",0.0625,5915,37827,0.156369788775213,242554.998388041,242554.998388535,1702425.81943584,1711377.07387983,0.142476104167887,0.141730891508698,41.0067621958639
"295","1kmE4030N2940","0204","Esch-sur-Alzette",0.0625,4351,37827,0.115023660348428,268273.117440589,268273.117440589,1702425.81943584,1711377.07387983,0.157582852878425,0.156758625282032,61.6578068123624
"368","1kmE4030N2941","0208","Mondercange",0.0454545454545455,1646,8986,0.18317382595148,63298.5124566317,63298.5124566317,1222144.38776929,1242113.43961874,0.051792990329209,0.0509603313494949,38.4559613952805
"380","1kmE4030N2942","0208","Mondercange",0.0454545454545455,823,8986,0.09158691297574,125364.954395546,125364.954395546,1222144.38776929,1242113.43961874,0.102577858762145,0.100928748048991,152.326797564454
"369","1kmE4030N2943","0208","Mondercange",0.0454545454545455,1880,8986,0.209214333407523,214174.004248556,231178.592649635,1222144.38776929,1242113.43961874,0.175244436248221,0.186117133327689,122.967336515763
"372","1kmE4030N2944","0208","Mondercange",0.0454545454545455,614,8986,0.0683285110171378,117433.279647615,116790.314955929,1222144.38776929,1242113.43961874,0.0960878933969168,0.0940254820781725,190.212239341903
"427","1kmE4030N2945","0210","Reckange-sur-Mess",0.0476190476190476,3,2661,0.00112739571589628,420.11156209968,420.11156209968,447003.804835063,469866.682749255,0.00093983889522975,0.000894108004512152,140.03718736656
"419","1kmE4030N2946","0210","Reckange-sur-Mess",0.0476190476190476,404,2661,0.151822623074032,77396.4500718387,77396.4500718387,447003.804835063,469866.682749255,0.173144946943789,0.16472002147286,191.575371464947
"16","1kmE4030N2947","0101","Dippach",0.0555555555555556,50,4648,0.0107573149741824,8241.12258973606,8241.12258973606,618335.568723655,636180.218614916,0.013327912878677,0.0129540692222065,164.822451794721
"11","1kmE4030N2948","0101","Dippach",0.0555555555555556,490,4648,0.105421686746988,56728.934955236,63799.7353204203,618335.568723655,636180.218614916,0.0917445766096454,0.100285632048297,130.203541470245
